idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,ff4a681a86404f1e8659041b860f375ae9eb184cb523fc12472c3c2d42a4a2d2,VALID,true,false,false,30.26,E7-vanilla-k100-r4-k0,false
1,0cee3d17f72fe62e7d6593472a1c6f6140818c0091240b312340dab9e9122861,VALID,true,false,false,51.33,E7-vanilla-k100-r4-k1,false
2,bd4e7a1f721dadaa859babbd7ccb9fec20c11daadd4087b7b390d89ca1293c40,VALID,true,false,false,30.26,E7-vanilla-k100-r4-k2,false
3,34e2b2ec28e2bbf181363dc3a8337a821f4162dcf61579487603cd077f6c7479,VALID,true,false,false,41.21,E7-vanilla-k100-r4-k3,false
4,696feae69fe28eeb5123f3235e2ef4534cb9f71ddf6f5833237e399095d1d243,VALID,true,false,false,60.65,E7-vanilla-k100-r4-k4,false
5,6fc6d536a238dc1086b56bed2d48b488921a319433ad11d17cd95b0fa75fc3ca,VALID,true,false,false,51.33,E7-vanilla-k100-r4-k5,false
6,294141b9d48c7a72968262dfeeb7e64cf384cbb70d1ffa7df86ff7b929da06e3,VALID,true,false,false,60.65,E7-vanilla-k100-r4-k6,false
7,1173afca4ee671b74af5f6a8153b3da00b6da700ab0ef57d7cced9b5fd10dde9,VALID,true,false,false,60.14,E7-vanilla-k100-r4-k7,false
8,2d857ac03cec397cc86f6ffd366d9d62dd6e8341525439729eb24ed8c4c1643f,VALID,true,false,false,60.65,E7-vanilla-k100-r4-k8,false
9,8d4dda3461d89ea8284c224d6f201a3382413dd951b932b23c9523c8433a3e3c,VALID,true,false,false,41.21,E7-vanilla-k100-r4-k9,false
10,b66af2811510f49ccd5676770178a1115b224e84b34f309a9858ad1baa9b0837,VALID,true,false,false,30.26,E7-vanilla-k100-r4-k10,false
11,41198ffbb450ae4b54f4b3c04645085da3fc2206d9e98df434f10aa0caa8fff6,VALID,true,false,false,41.21,E7-vanilla-k100-r4-k11,false
12,b4b1b1891b1eebf0c156d5648b4c5f51751b350f7b0ac6fc0f4c1f60619d4774,VALID,true,false,false,61.31,E7-vanilla-k100-r4-k12,false
13,29a1e78b4b4d770d7d2501b0b44683c0e0d0d27d7597524ad136cee164e4802a,VALID,true,false,false,30.26,E7-vanilla-k100-r4-k13,false
14,64b6b19778fa014b734fb663f7284aca17cda43e778cd03f18a56cda588f7b38,VALID,true,false,false,71.75,E7-vanilla-k100-r4-k14,false
15,6ae9ffc7fe758f33231c0181a2c44456c34b9f4942b096d0e216b0b5c5c20ae8,VALID,true,false,false,72.77,E7-vanilla-k100-r4-k15,false
16,911fb5ea108a28781c39ffc2d44e930f7a9c8846761f153d1bf655267ceeebfe,VALID,true,false,false,41.21,E7-vanilla-k100-r4-k16,false
17,4240a9fb0164ac3e2406cc500dcb0e3518a3353d9d7684e74bc467e5466d116d,VALID,true,false,false,30.26,E7-vanilla-k100-r4-k17,false
