idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,9e6f0bbdcdec8cafe25c5dedab48f4fbf14608b4850445dc4262344d39f931e7,VALID,true,false,false,37.52,E7-ours-k1-r7,false
1,cd54cb9327ad0957611412a434dc47688086c25cbdd906d60532422e9247c2a3,VALID,true,false,false,37.52,E7-ours-k1-r7,false
2,190d36618edfd0e300fbfbd82ee9ba95c26ffadcee802e4b1720f0c3bc2348cf,VALID,true,false,false,37.52,E7-ours-k1-r7,false
3,ae479a8ebaa8af1fbed38d6e29a2fec9a3f5bac5c548350791aceb476b80112f,VALID,true,false,false,45.75,E7-ours-k1-r7,false
4,2ab5712b82e31e2f2f6e816783ac0d7bba8a94256eb346b2456dc956cc2841b2,VALID,true,false,false,37.52,E7-ours-k1-r7,false
5,d772016aabe6067e790c11d4128b08b121367a7615db9c320dc351e8fa456d3f,VALID,true,false,false,65.53,E7-ours-k1-r7,false
6,64fa4a3d38b573655a46d77e993a648a751812582a802c254a1a9b4b86d30899,VALID,true,false,false,52.35,E7-ours-k1-r7,false
7,45f41c0ea96e30074006a09289d42ce57afa278cf4e0b8e6115d07026554982f,VALID,true,false,false,76.30,E7-ours-k1-r7,false
8,6be1be608c33bcd95aa32308c10e99e50fb597a6199fdc92821c0bfc26e38a5c,VALID,true,false,false,64.72,E7-ours-k1-r7,false
9,b8f542f870bd70c3f450c933ebd12e3c6aa378bdad111e97cb9a877f5b074e5a,VALID,true,false,false,52.35,E7-ours-k1-r7,false
10,282ba414289e905cd1dd3abf4e66dea36ba7a48770a27753ed707a1d1d8f23b9,VALID,true,false,false,52.35,E7-ours-k1-r7,false
11,3b4312c243a798c67b2a899453429eb9c0573ec0c1306b179b37ada737a7fbc9,VALID,true,false,false,64.22,E7-ours-k1-r7,false
12,7f3176fed402c8b674e8ae4f08615260dee6e278278dd06ec363b7935072c086,VALID,true,false,false,52.35,E7-ours-k1-r7,false
13,0ce428d00a0341521dbc53f7017caf62ca5ab4df75a1459405db8a96c8fe3f80,VALID,true,false,false,52.85,E7-ours-k1-r7,false
14,0b50b8a5f1093b9a0997a7d123f1768c77f3cbc8979b3544c1a17c6d9d3c7605,VALID,true,false,false,64.22,E7-ours-k1-r7,false
15,d322f99efd3622e2bc7abef3bfdd6e16099b996af73a1ad4f8be1f8c89d389ad,VALID,true,false,false,65.03,E7-ours-k1-r7,false
16,b49b2f75bfae20efed72c75efed2fd9dc112665ebe00779f6c65acb415111ff8,VALID,true,false,false,52.35,E7-ours-k1-r7,false
17,3a7c1bfb4b2bb36a72f80482f0a7241faec6f27732f18c1e6be8d36c937d3ce8,VALID,true,false,false,76.30,E7-ours-k1-r7,false
18,0b61ff861b8504e38680482dea4a12feac0aa038627050b0c1c08db7c41be4cc,VALID,true,false,false,76.30,E7-ours-k1-r7,false
19,de7280722187ebecdecabc4c6f713c7172f34b510b89101c04837f1132c0b27d,VALID,true,false,false,76.30,E7-ours-k1-r7,false
20,00e174f6fdc9717b828fd322bd14143e089580f0aa20ed4ce153313c524776f1,VALID,true,false,false,45.25,E7-ours-k1-r7,false
21,0ffe1b4f9371635c52f4cc15d544d88dc155ebdccdc3b10a2c4efcdf822d0111,VALID,true,false,false,52.35,E7-ours-k1-r7,false
22,a2a8582702455b830e4de89f74545785fa467b609b956763e8c331c49099feaa,VALID,true,false,false,64.72,E7-ours-k1-r7,false
23,15f289a18e4c663b1a66f561c5632053e1f073cffe66ee84fcc8f16ac4f02e39,VALID,true,false,false,45.25,E7-ours-k1-r7,false
24,819ef461a5bb4675275aa29a602ddb4def365bad2a157199bd309c82d1536c37,VALID,true,false,false,66.33,E7-ours-k1-r7,false
25,d2c2a3ebb98133fec943dd046ba5cf8dcad911400885fd8d1a04f28b80d5876f,VALID,true,false,false,76.30,E7-ours-k1-r7,false
26,bda9d921b670e0f03db5650ecadc895f10e087e57551a64aa4dbc5263d58ebc2,VALID,true,false,false,37.52,E7-ours-k1-r7,false
27,c0a8a62019d3203697fc55b7deb28e5900467c1330c626952f6bfe909c3978f6,VALID,true,false,false,45.75,E7-ours-k1-r7,false
28,e354df5a364b9403a9ecae1f565ca05c265d48d68eb2e85fd0a16f68621f3350,VALID,true,false,false,37.52,E7-ours-k1-r7,false
29,44d927f29bae9e3f948ef0139aa2d5001adf45ea0ae24bf86595a82b8bf12849,VALID,true,false,false,76.80,E7-ours-k1-r7,false
30,a5086e91eacde4cdd0b8b5cea45fc0b60bfe078e9cb3b7dd755b907f1f3fb54a,VALID,true,false,false,45.25,E7-ours-k1-r7,false
31,ab6dcc6239218fc514b045296f831a5b7a5664f51cf0834467622bf6eab5d1a6,VALID,true,false,false,45.25,E7-ours-k1-r7,false
32,847414b686957230670531498f42ffd1d6fec91e6df17acb25381f0d018d9751,VALID,true,false,false,66.33,E7-ours-k1-r7,false
33,a4f6d530322235ef51bf7c20aab95aaed87622c9f3d5639bd7f6b7c5266559a5,VALID,true,false,false,52.35,E7-ours-k1-r7,false
34,8c51e9586b05cb3906babf5972811e6c6c88f065d8a27642c6ab3b5a9c0f7681,VALID,true,false,false,75.80,E7-ours-k1-r7,false
35,ccfabce99b82de7b7ba998f92c4b47f5192dd75fe08e209a2a057f8ad29a6c61,VALID,true,false,false,76.30,E7-ours-k1-r7,false
36,fa7417e540ade1319e5f49052221144955d7ff1b9aa49b202b0f098f35cbdd42,VALID,true,false,false,76.30,E7-ours-k1-r7,false
37,4925232d0afb65ae93802df00318b6ce65fb5198e6182d4ce09eeda99b5a0146,VALID,true,false,false,45.75,E7-ours-k1-r7,false
38,02c0adedc6af51722d3d0d6004756c2728a92ae30a3f80a595e228c00661caea,VALID,true,false,false,76.80,E7-ours-k1-r7,false
39,2bd10dce9a65ad59cb9f76a5296a1a4469ad7fafb70f73214c469c70b354b3e8,VALID,true,false,false,52.35,E7-ours-k1-r7,false
40,860b0cda63283f6d25cae8bad6b07efb2c716fe8827049f2a871a0daf1040bb5,VALID,true,false,false,45.75,E7-ours-k1-r7,false
41,81e9c61a0e71e828d0a2e19d82d3185f710380ba641f4bbdd7b9b64c3c65e27a,VALID,true,false,false,37.52,E7-ours-k1-r7,false
42,febffaecdbc1e576745fbb95bfba3a7272ca146a423f16cc95a2b4b83ce396d9,VALID,true,false,false,45.25,E7-ours-k1-r7,false
43,3658e495fbdb368c5dca29035a73345ec49fc5464ffa14037dabcb8f201708f9,VALID,true,false,false,37.52,E7-ours-k1-r7,false
44,420fceced7718cc20afd18fe49f0ff6d0e3d49f0481d118206c08a7c98d99024,VALID,true,false,false,37.52,E7-ours-k1-r7,false
45,095c6f0c83731df46e9e53fbcab197014e51463357e851c07f05c61545e3dcc9,VALID,true,false,false,64.22,E7-ours-k1-r7,false
46,1d8babfc4bd33e6462a1c5f9cdc6b01ce687c1c41b731051b5e0c386e3c0a998,VALID,true,false,false,64.72,E7-ours-k1-r7,false
47,f99dfebb7d611500d26dc9ca43058d86e5fb6d1e45aa6d26d129ba8e286b8e51,VALID,true,false,false,45.25,E7-ours-k1-r7,false
48,dada2fd4ca5f9af1370a5c9d87e688298401849dc406cb302e5cec2d1e276602,VALID,true,false,false,52.35,E7-ours-k1-r7,false
49,ca83849957c14eb2849020cd61a4798e356801f3aa5162c67e5ae242ba5c6e23,VALID,true,false,false,37.52,E7-ours-k1-r7,false
50,e5624d33fdf008b315ef69438b25e268199d4c665bdebc4691de00ad9e814ecd,VALID,true,false,false,49.44,E7-ours-k1-r7,false
51,636d6cdc0105c234d59279aa9c15545f4af0009f3fa606b2ff8a77bcfb41f903,VALID,true,false,false,49.44,E7-ours-k1-r7,false
52,1a2a250acd0e540b9d48a11a4969f380f086f1657fdb0ad8cf1ad1129a8e52c4,VALID,true,false,false,49.95,E7-ours-k1-r7,false
53,36736e02c722a126e46ea0818585ee8316184bf054b8611da15f1f9a6b438730,VALID,true,false,false,49.44,E7-ours-k1-r7,false
54,2d8e3469f55abbf0a7a1a6baaa1bc5860d19985f4b4662ffdad018daf8812cf0,VALID,true,false,false,49.30,E7-ours-k1-r7,false
55,5b8ce89693e29a6315ecbc4c292381637db93fcaf211883a860c982a7c6171ab,VALID,true,false,false,49.95,E7-ours-k1-r7,false
56,78f093e867ef69c1d41553c257067520e199138df9e0f5d05a362315a5d3ba8f,VALID,true,false,false,49.44,E7-ours-k1-r7,false
57,fe2f51794e8a4919873976ae0a6131926551409e9af9fd9c877ab4f24c0ec5e3,VALID,true,false,false,49.44,E7-ours-k1-r7,false
58,929cd4114594816dae19dfb6cb54c78f91fff43b9b12ddc2412ca11b8ea235db,VALID,true,false,false,49.30,E7-ours-k1-r7,false
59,47877e6cb6ff7513ad598daf82c36bc1d8ca7e5fc14c07afa8540f6326107057,VALID,true,false,false,48.79,E7-ours-k1-r7,false
60,d19c5e9b194540c9c40705f847b3099e5ffc8346197c72996d2907905632c84c,VALID,true,false,false,53.34,E7-ours-k1-r7,false
61,4bf40995cd6d84ae80f71a38d9fe271fda37b02d321061ca8545267b70ae5017,VALID,true,false,false,53.34,E7-ours-k1-r7,false
62,10d74e6dc6b3a1fc2f65fee006b20c7d638e56897802fbda54ecf402bae29425,VALID,true,false,false,53.34,E7-ours-k1-r7,false
63,af8101676cee5536e314b4bd4dc755a7d8c222dc2ed35a4c41283a983dd33fc5,VALID,true,false,false,53.34,E7-ours-k1-r7,false
64,0060c6609f4351cfe38ec832f8178f330ae8d47764e467bf00cf659777820c07,VALID,true,false,false,53.84,E7-ours-k1-r7,false
65,4fff29757bab73c4b66ab80cdc11441afcac2a73526ea023daddd25aabfb5e05,VALID,true,false,false,53.34,E7-ours-k1-r7,false
66,58c85804eb7e2163ffc7531cd96f37b20f3ab906497293b1dbde056ac96d5ccf,VALID,true,false,false,53.34,E7-ours-k1-r7,false
67,7357f4962032e0a77e0cc1424dc1b664e06059f1ca0d5c122869cb2aee6d01b1,VALID,true,false,false,54.39,E7-ours-k1-r7,false
68,42a4469fbec929b20142c37f55a4859db8c95d25ab8071f5add42e961ba1ecb4,VALID,true,false,false,53.84,E7-ours-k1-r7,false
69,0b4781dbcef1551fc2fd832a14a008e4c0e4eabc4a877e6a3cd340468a64e8e4,VALID,true,false,false,53.34,E7-ours-k1-r7,false
70,dc8b8549849ab580cddb38e6b3db701da0149014b3263138e6c9119eea6e4693,VALID,true,false,false,57.20,E7-ours-k1-r7,false
71,caf7998c15b6d1f5901dc28a0c57dd9d0d0ba89550e779a51f63d6ce989ca69d,VALID,true,false,false,57.20,E7-ours-k1-r7,false
72,d752f792b41a11fe1d0793775fbb785d662f5c0f7ad54b86fb74fdebc074939e,VALID,true,false,false,57.20,E7-ours-k1-r7,false
73,370c4c9b5777be824cde7883e8277a0b8cd79a3122b95f1c2d2184b0c3699e46,VALID,true,false,false,57.20,E7-ours-k1-r7,false
74,3585b79d02cf69e6f7add404b721190b8cd3aa97867766bf11d3f67140439352,VALID,true,false,false,57.20,E7-ours-k1-r7,false
75,b3b2080b0f7538395b4a8f223b16a2a83fbd6eefd69815c067ac278818e240ab,VALID,true,false,false,57.20,E7-ours-k1-r7,false
76,bf53dd59f69ea8275b83f526088243c07bf250bb845dc69b22e98c5c79173dd5,VALID,true,false,false,57.20,E7-ours-k1-r7,false
77,9faaa9e09afb9f879d70d8880e22a2d397a192e5eea0b3fd68b6e36a075cf7ec,VALID,true,false,false,57.20,E7-ours-k1-r7,false
78,419c090a2b6c89e5329316e6c468a7d530a4038f9cbac3c0f2704a5bcefa5916,VALID,true,false,false,57.20,E7-ours-k1-r7,false
79,c155f94335e743527a07644d2fe3a6603d957cca33aa375e93a4905ee5cf8cef,VALID,true,false,false,56.70,E7-ours-k1-r7,false
80,cd3b34b9fb97f3259ecb0fdad93f2a32d896676aa5fbc55495fa172e9908a378,VALID,true,false,false,56.16,E7-ours-k1-r7,false
81,6d09e22f21903180fe117111733024c1c84405ca1cc087612f060983d2986691,VALID,true,false,false,55.66,E7-ours-k1-r7,false
82,e53cca821021ff4bf3041a856f4243173cf8d935cc6aac7640ab0da15ef7c665,VALID,true,false,false,55.66,E7-ours-k1-r7,false
83,f408bc2819b0eab71379a980620ec2797497620f23800f60feae6d5a8e5f0321,VALID,true,false,false,55.15,E7-ours-k1-r7,false
84,216c763e5c0edc089c509824006f2340d8881cc00022f66e5e5e0655cde8edb5,VALID,true,false,false,55.65,E7-ours-k1-r7,false
85,5f32010390c93e92cdd1e935befd03b9e53551d967dc8bc086c67575d3699c94,VALID,true,false,false,55.65,E7-ours-k1-r7,false
86,09242ef0aa9e3c9ea6bb115b3124c48cfdfa0b0817e8f8f8a02fb929ede20119,VALID,true,false,false,54.85,E7-ours-k1-r7,false
87,0dca74fb50b172a0655cbcc0be74219a7894941e4434f866d13bfa15f771b497,VALID,true,false,false,55.35,E7-ours-k1-r7,false
88,a1177f79b9f9e264ae414e388c0264ff3ce23ae2a345b9bb4b06f267a2545519,VALID,true,false,false,54.05,E7-ours-k1-r7,false
89,164faf79c83033d3039ed5c363a55353e0b8e4486e56d2e71f0cee6650512331,VALID,true,false,false,53.55,E7-ours-k1-r7,false
90,e8ef7466b7d837cfbf19c035d684231941b3230474dfbb8c913ee74e6e35ea69,VALID,true,false,false,63.18,E7-ours-k1-r7,false
91,25e2ef1725c0ba7ebad3bc5b4b53fdd3baa007ce2ad2c00ef27b92634308bcd5,VALID,true,false,false,54.27,E7-ours-k1-r7,false
92,32ddb3eb88fca4d9f5a94ccbf7863110ee87c32ff267271272e875ba3cf67036,VALID,true,false,false,54.27,E7-ours-k1-r7,false
93,bdaf8a325a3b2ef6dddb7a459ac0d445f0fde2e836e42ad00bf9ce4049a38aa0,VALID,true,false,false,54.27,E7-ours-k1-r7,false
94,ddf3655ef1ebca97bfcceeef1ccdf6ad0efd33544362ac52b11f11db0edc10cc,VALID,true,false,false,54.27,E7-ours-k1-r7,false
95,fe3cf45db8c12cf2da31f1fbe9c14abccddabe46c07f33133f05e63a3126237c,VALID,true,false,false,54.27,E7-ours-k1-r7,false
96,527c3eee283c6c04cb89709375ef4111e94154d0ac358ea7c22ae9dcb3e24e0b,VALID,true,false,false,54.27,E7-ours-k1-r7,false
97,e4dd3eee32dccefa99ea0c544913b1b0110d698be2d0d8d9f3eaa6fa5d042408,VALID,true,false,false,54.27,E7-ours-k1-r7,false
98,5641b27bad51aa5cbfa9f36f703ca470521f4017386a4ce0c6634a783bacb917,VALID,true,false,false,53.71,E7-ours-k1-r7,false
99,ff4d9fee38565fbbe589052319b8fe453cf9eccbfcc50adc902010748111e6f7,VALID,true,false,false,53.71,E7-ours-k1-r7,false
100,7a1a9f25cf977a1c74b2c8c067843d3e4236760ae68c74082c31665af21c984a,VALID,true,false,false,53.02,E7-ours-k1-r7,false
101,41d85df0a6b399ccd2bfebadb6f95b9b70a7a8619d7132cc8e9211284cf4e808,VALID,true,false,false,43.76,E7-ours-k1-r7,false
102,245f91f527d1ccac04405912370ff107bfb53dcd9d0980648b8239cff1b5efe8,VALID,true,false,false,53.65,E7-ours-k1-r7,false
103,9acf35b420fbec8f36ca443c0d691472be67e9568f3c7544699ae4bcdacabd89,VALID,true,false,false,53.02,E7-ours-k1-r7,false
