idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,6999ffb31afff28b28a68695c6bd1208d2656102e7aed334c17cd98750e1a05e,VALID,true,false,false,2200.36,E1-ours-c5-r5,false
1,2973f9ea6165f16c7ffa8cbb57cc05616af193e6af77f9fe2c77e7e5997bc10d,VALID,true,false,false,2200.36,E1-ours-c5-r5,false
2,51823c4e8105df8349a38fe07c0038225ca005ae5df704e7390f5da0f5247b8a,VALID,true,false,false,2200.36,E1-ours-c5-r5,false
3,3ea5def93435c12481d26c84fbaed5a220a2899f32b27ad7d990963337c6b9fb,VALID,true,false,false,2200.36,E1-ours-c5-r5,false
4,e20bd352490a834970cf450055d47d804c9eba22a5dcd53e6fae3168cd398c4a,VALID,true,false,false,2200.36,E1-ours-c5-r5,false
5,e44177fd3255586fb290ed2899616626ac6e63de04d0c2f2ba23e05af2c2f284,VALID,true,false,false,2194.18,E1-ours-c5-r5,false
6,e63cc3f19d36bde766b8ce89bb20e2aa69d7947df12ccb8e160bed5e33fbdfc0,VALID,true,false,false,2194.18,E1-ours-c5-r5,false
7,46bc5b73e0b7f5a2d4b6500f569ebf43753a78909c0f9459f4f3a01f68e56290,VALID,true,false,false,2194.18,E1-ours-c5-r5,false
8,3acb6832e326e110e879c00be5813f704c0faa80b9d9ac047ea842c062b56f25,VALID,true,false,false,2194.18,E1-ours-c5-r5,false
9,81a2953c95e707c3fb4a46ffa191aa6894247669952c2b603d3be9cfbaae624b,VALID,true,false,false,2194.18,E1-ours-c5-r5,false
10,d79b408175ec8384cfcc1c88a7fafc7e760a438f8f9ca1d6f3c5d91f5ec1c4cf,VALID,true,false,false,2185.04,E1-ours-c5-r5,false
11,45dab53370cc0b5b4401401d800b15aa130ce10f4363674e0abf350b54db665c,VALID,true,false,false,2185.04,E1-ours-c5-r5,false
12,2e82e9b78d1e540b7ed59ea03d1e0e572c0fa3356e92a3e87350d0b48d18a120,VALID,true,false,false,2185.04,E1-ours-c5-r5,false
13,ad478c2f2f769df384d0cb98a5ab4cd60c3f61a4e2e281e6c17461ef3fe75e01,VALID,true,false,false,2185.04,E1-ours-c5-r5,false
