idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,61f3345fe1fc42b9182563691759b3c2ca1a04cdfdb1de854c7668b7ee398919,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
1,a50f2c0cfd1be3e93339ec9386e3d13b5ed856bb21ab554eec0a8068798bb148,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
2,20c6253692edb611a97b3492686720848255a844051692bbf06aa0efda99c53a,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
3,dd4bdca527377196711e074c3988e3a0b636e5462a40c70bfe86c1b3dc451939,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
4,517603694ca150ecb1f60ed72ee406757f4a96e5f1cca16da9c068b93d2052b5,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
5,af9ded8c4dfb9fbe82d7c1dfbf049ccd41fd3b4746db0e0cd1886c7ffd9c4a03,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
6,4a293743fc21d403324cfdfa652270928552e8a138f9583a45f40910696f0edf,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
7,41176f2db38bb8cdb4fc587a1fe5a024195ccc8028fbbebfbe64e37f821a4c61,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
8,fa3a490149554d85c07032d9092cc7b88571fa562b6d6b43e3c0f14fb82d8af6,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
9,c3d904c81b1a8ea8b1afce63d39ec9f084d479aeef6ecf390b85dfd62f1e4001,VALID,true,false,false,70.92,E1-nocheck-c10-r4,false
10,c43fa03fc613bc8bd9d20c65a345dd0b40699d5aa165f4c011727ebc926414af,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
11,5b460ac43ca524c3541674eb3e45f64bc4acf4fb0e47bf5d32cee8158baa6bb6,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
12,337077334b829a5c85867025acfe7378bef4ba52a5438bde86871c2160130e5d,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
13,6637e84cd5818114ec03b93f51ac63f1fb7ec70e7010e152a4267e03de295a82,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
14,a6eb2715b77617c68cdde3ec86c83ce0ab95aea4e01efca095fe28a8c3dfa5e7,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
15,60cf8422d097485e475f6a6efa997c91428de01702a6bc5b96e1618606951d7e,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
16,043157d8091cf779c4081e50d0a0547b5fc3f7f52c53119f35a0e7b68e23dc71,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
17,b98c0a0a8a914fd39f067eb3ee554e6e47f2f0716317780d3d726be92e290528,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
18,9ece2857a3a6b9efdd3981d0098d6a09ee107b1336a0a363528bb79e5553d59c,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
19,165806d492fb97478b93117a80fb7cfd38c8d85421ac41384ea0ec283613894f,VALID,true,false,false,71.61,E1-nocheck-c10-r4,false
20,12985eee035ea254809225d4106a856f264704fbe854fc2de89ee9dd68f906f5,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
21,57fb40fd2541e24144cf8cb771f7fb33acaf9e7dd2be32cdb46697f34a1ac753,VALID,true,false,false,76.73,E1-nocheck-c10-r4,false
22,ff4e367ec89ac7b80ce7ad4069ca87cb04b4abd242ec5c60f85b1e982adf384b,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
23,644539b6d08f64ed803afd09c327349212bb3bb28f95d5a84e74f87a818a6206,VALID,true,false,false,76.73,E1-nocheck-c10-r4,false
24,826c617d783cead8ef1bca931d727bfae8417695d60c1146892981b77c15d104,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
25,6304f940fc2ff509736dd54323b26b25c35053181d05c1e18a35d6949a5bd279,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
26,7b7f7395f423a3f6fb6480e17f3cbf40d8f0c1f7423cb4bd3bdf2e35b7b699ee,VALID,true,false,false,76.73,E1-nocheck-c10-r4,false
27,a9f4ad830c541b3de304ad3dd90f8469b3d52a43b3d645a083c6918dc070ceb6,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
28,ffc875a8e0025cf7baa371ba62010fcbabe959f788e04cff93afd66fd315fd3a,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
29,031e78e09b6de346069022c7d941ba03e5b5e240a52d2377af7898dfacd9a667,VALID,true,false,false,76.17,E1-nocheck-c10-r4,false
30,1434f3ea43e196e7b0d09b5b035b383fa2c7a2b5944fe7bface06488d41eb203,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
31,31085cecfe964d0b2a1cfe2540187e988d8dfe80673f9b04c72b339bdc9b4187,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
32,9fecc32d16e5ec03a203ed397c4e30e36f43542575435333e780dc064d1ad4f9,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
33,b5f9580797057c751191d60e3c5e59c4abcc29941fe7c4c74bf29a3edc6c34ae,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
34,ddf737acc99c3433f9e47d0153a25ab9dbe4b29a45cc7db653e2c7a4f8f1f27b,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
35,a2c6fb0943034b0edd179fd5cda5d589147b41852a9d1038106ded14e4771549,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
36,e274f27e0992ae88ae75cf3b9f9c1fedc8729ff2d74d38e943b52682cde8faa9,VALID,true,false,false,39.25,E1-nocheck-c10-r4,false
37,f95f2d4f2ed1bdd7e8f481c87c5fac233764707758eb6372bab9308aeb20bef7,VALID,true,false,false,38.69,E1-nocheck-c10-r4,false
38,3e9874bc9b612324bcbb0cda113460470fc31b9ea2b471c0fbfba0a94a10261b,VALID,true,false,false,38.69,E1-nocheck-c10-r4,false
39,bae337b7964117d040e0584b338f027671bb8f0482eec53bd5dca6cf443099f5,VALID,true,false,false,38.69,E1-nocheck-c10-r4,false
40,8bf502b21c0cbfe8519f210c78d49c5db3c77c664ed1cf4518f33e4fb01dca49,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
41,935bb0dfd863bde87106c7fadbe8b84943ef2342b5e0e8dfc93ae85fdbf25af8,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
42,4b238f84205efe064f294147d6772f049b7204ae2007c1b095228ae192550381,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
43,88243e9f77b3f9a03a51b98969c5bb359b364b505c79af09c1631fbe660427f6,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
44,d341eb9edda741bc9fff1ef30c27ed19c03bb858cffc973775fcb17c4056dbb1,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
45,4ea308588cce0a751b1c50dd286c26c6e2e47b3801016d4577916f74e06c80eb,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
46,c76aaeae6b5449be6c5325fd247630f445c8b9ffef655572611e17ed634bdfc3,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
47,d78be6e4f9b94ffa8d9767a746ee1b04a1096fa8592793095377d44aa1dabf95,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
48,1897edc69af1cef26515e4230719946066dbb83b0ff080fe892004390df511a5,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
49,bbaa2a8192729eef4c25dfbff852437b9434db6d082db6e6a1de78d04d24abbc,VALID,true,false,false,97.16,E1-nocheck-c10-r4,false
50,24c18f8b154e671782e3bb674a85163c15af395fc4e49a05fac3d2434a9cabb1,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
51,f1a62d380025226e60107aea8120192f173966e7af7dd4ab3e2da53e6155ab73,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
52,b85431a4cb99023e109aa27e4b60d479dfbe828927798f01f7320f201d5ffdf7,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
53,65f70c86f53d5c7bad3ae5ef36fd9888666b815d024acdc019e4760d04ca15a1,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
54,a7608ce34b09a9d9f5cf3e430c67a294851cdd1a970725a1ef769689b140a8f3,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
55,713b1e76d85ebcbb6b9825d8ba0831a1ab3144ed4cd8475a85ac2900dd256bcc,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
56,9ccb18a8c74e0b0d467477d099e0b07c0f931ba2c77c96e472dcf61a49f3fec1,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
57,6f4f96528e6056e5d4450b9a0c854a4bf14f630f60c45c1f7009b44d3b9ea07b,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
58,2ad0a43951aa7a62e01eaa41f214c69f33635c0b5059eb851663e2d689d7975e,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
59,e9b04d70d6c51766f2ba81a52aa3a0bf39310f92ab00f2c1e1e3ba69d6be78b9,VALID,true,false,false,24.53,E1-nocheck-c10-r4,false
60,f94d776a011611167cfeaf3e3221427ca3ac12b59ff94199d230a7cb14dc2774,VALID,true,false,false,20.08,E1-nocheck-c10-r4,false
