idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,72eb5f53a0159dd02b802f88c37b69660ec7c9704d6571b93bee002644906c39,MVCC_READ_CONFLICT,false,false,true,36.86,E4-rr10-r02,false
1,bfda1c31cef5bab5cc02f603b9390c8ea3b690471b7a07872ac51b308c555616,VALID,true,false,false,36.86,E4-rr10-r02,false
2,dc7be2b4be1808f078390e76b1b7cad8ea6b083764a12b4cbccea3d486acf5e6,VALID,true,false,false,36.86,E4-rr10-r02,false
3,f26e6c781b50d9f19945d9784afc3da8b11f7f514d64d7f4829ee7f58cc5b110,VALID,true,false,false,36.86,E4-rr10-r02,false
4,48f0a364a93d9585f487f68daba3a4a45fb692af34c73a84934aefd1f3b08e48,VALID,true,false,false,77.24,E4-rr10-r02,false
5,b62178f04c9cb19a833dffc8dc84b7f05d47f5b91c6f086d3762557b5343e38b,VALID,true,false,false,55.30,E4-rr10-r02,false
6,bc42233887385be3bec5968b509e840350440d9312e8bb86362d96ba67de6e63,VALID,true,false,false,45.23,E4-rr10-r02,false
7,e4f7ea4cf548de8ccf8ec8037829bd63b204c242d402838943b7881a595c9dc4,VALID,true,false,false,77.82,E4-rr10-r02,false
8,a1874b76d069b11150ada841c645942425ff6efff3382f0bbc846e135337acbb,VALID,true,false,false,55.30,E4-rr10-r02,false
9,a078d7a7b01f09f1f9cf8a3b4481379492f2b77c46a9360257bd387a11ba6ec3,VALID,true,false,false,55.30,E4-rr10-r02,false
10,69a04e9155c7bac1e22aae455224518fecff15dedd738ea331eb296f3c80e407,MVCC_READ_CONFLICT,false,false,true,36.86,E4-rr10-r02,false
11,de6d5a0336c2bb647f6467bdaabe057c0e9e7cee8d8ea2cc6a10bd2d24e4e530,VALID,true,false,false,45.73,E4-rr10-r02,false
12,a409523332fd26023f401105ccb40ccbdcd763a9e45e9a29eb0225eb41da96c9,VALID,true,false,false,55.80,E4-rr10-r02,false
13,048b6e2964fdf8404e93b8f5c9d5f4a9e31c755479a8228735d2929fbe79cc3a,VALID,true,false,false,55.80,E4-rr10-r02,false
14,df64430d61ddb62921302549ba25564cbfab3f9b06a360a4998672d9e5795aef,VALID,true,false,false,65.71,E4-rr10-r02,false
15,377b645b477fe9d9080209714ed8e5639307dac7738bdc0156afb391b093a293,VALID,true,false,false,77.24,E4-rr10-r02,false
16,5b34dbe0ceb98e83814c9168afd26afa7e7daae722ddf647e8f54957e60ec884,VALID,true,false,false,45.73,E4-rr10-r02,false
17,e208b617b10e9cf94ed7512ccb299a6c2c73570c69100622460d500a287fc2b3,VALID,true,false,false,55.80,E4-rr10-r02,false
18,7ba9894b920890b877c859903de3d8eadae4d7d6f6e8690e923e96809816a573,VALID,true,false,false,77.24,E4-rr10-r02,false
19,4aab797b33c2bf344365963486afa94395508f375d586a30cfef3060aea0d06d,VALID,true,false,false,36.86,E4-rr10-r02,false
20,735bf7bc3a09fa1b0a03414955e1b006997da8f774df31ccc707a37cb3bbaa4a,MVCC_READ_CONFLICT,false,false,true,45.73,E4-rr10-r02,false
21,e9ddcc6a7ad5cb13593963af85765f1640727382a4a3537924cfd182d0d7d7b9,VALID,true,false,false,36.86,E4-rr10-r02,false
22,2bccd2c3cc026bef465f8f652cd628e6bcac8845755bc84fecee6bd1758a0dbb,VALID,true,false,false,36.86,E4-rr10-r02,false
23,3d5deeea4530cbc4adcb3a68ab67b46b6d1cba85f23294dbe702fcfa595b11d2,VALID,true,false,false,36.86,E4-rr10-r02,false
24,2e1fce0531b606ac29a7761100fb38d666f8e48625fad6517f9f8282d0bff789,VALID,true,false,false,45.73,E4-rr10-r02,false
25,fa615f79d1e671a60a8c2feae281f5937000fad7c4dc44e51b7672c783cec7d7,VALID,true,false,false,45.23,E4-rr10-r02,false
26,e8866d6e9324bc0f4b67a6bf57f2a0f7c5dd0dc0bd8f387ef6820d2a854e5d57,VALID,true,false,false,65.71,E4-rr10-r02,false
27,6e700bddc3b07f3964f664e6f864bda6f997312afe89838fdbf56d0410842cf7,VALID,true,false,false,77.31,E4-rr10-r02,false
28,14b2a4ccd09ef5e3bd5f6d27b1b1375adc7eab3d7ddcc962377edf0b85da3daa,VALID,true,false,false,64.69,E4-rr10-r02,false
29,03bf46e33fdf932bb17a9f5c9d4db3a3eb37e4a21f7ccefb77a1671af3b328c7,VALID,true,false,false,76.04,E4-rr10-r02,false
30,8f2c816f298d72ad18a63dee6716954149cbf3a094d109d41aa41b4cbbfe25b2,MVCC_READ_CONFLICT,false,false,true,76.04,E4-rr10-r02,false
31,07bd6d1f64bc04a8ce347e3e5e4ede891bbcb47a5e8faa31265f8f9c3b0cae0c,VALID,true,false,false,44.66,E4-rr10-r02,false
32,80a7e6f224adf0710545af57653483e23cf3b8555a89018519f0772e26a4d247,VALID,true,false,false,76.04,E4-rr10-r02,false
