idx,txid,code,ok,submitErr,reveal,latMs,key,credit
0,ed676a775c67cb23783dca53169fb467671ed3ff696be9357ea89e9c7e760cff,MVCC_READ_CONFLICT,false,false,true,36.25,E4-rr100-r08,false
1,1f4abe4d640d1dcee807cb6a7145210ee465a1f836476506d2d5bb417491b15b,MVCC_READ_CONFLICT,false,false,true,36.25,E4-rr100-r08,false
2,e301999c352cff9e987134e9e3235912836bef0387dcc09f8ad9b4f9e1aa4680,MVCC_READ_CONFLICT,false,false,true,45.14,E4-rr100-r08,false
3,aa7a747befb0e71157f74ed95d684dceb08c870fe86f30cb9a2257be2444916d,MVCC_READ_CONFLICT,false,false,true,45.14,E4-rr100-r08,false
4,81cceb18ae88dacb012c5e90f37d88bb2778e0a3e0e149f98a0bd355123f056f,MVCC_READ_CONFLICT,false,false,true,36.25,E4-rr100-r08,false
5,b593ee0363df182bf6b821acb9eca6ebb033af8bae6210fe11a754b84d6115e8,MVCC_READ_CONFLICT,false,false,true,45.14,E4-rr100-r08,false
6,61bcea9a8d82b424f00577f0092115c52e9739e5b6172f542367015c4d9b56dd,MVCC_READ_CONFLICT,false,false,true,36.25,E4-rr100-r08,false
7,1a208d85452aeb797d818d70406a6cbad86e0f736adda4278f730040350b1f68,MVCC_READ_CONFLICT,false,false,true,45.14,E4-rr100-r08,false
8,6b8bcc9e98f7798897cb71d429a561d63244c2b19baa5d088f8e8542afaea8d2,MVCC_READ_CONFLICT,false,false,true,45.14,E4-rr100-r08,false
9,07e10a4e54cd69a1bfed7d2e04419fdede752d1df0ad25187849b9577165e46f,MVCC_READ_CONFLICT,false,false,true,36.25,E4-rr100-r08,false
10,43ae2622d5a0ecb17716b2e5680970720f7b36d464d1a41dbd327ffeeaae0c59,MVCC_READ_CONFLICT,false,false,true,58.84,E4-rr100-r08,false
11,ba5c690132979240f3489c8d07696272a463e715617d554e289ebbf4693d5522,MVCC_READ_CONFLICT,false,false,true,65.50,E4-rr100-r08,false
12,dc57ee69174b40b2a136369f5f31c111f6d5af939abf5aa2508532dae9fa6c74,MVCC_READ_CONFLICT,false,false,true,58.84,E4-rr100-r08,false
13,4f28943814af5773b9627a746bda7dcd025e82e884357ca62b5bc74edfb8f18b,MVCC_READ_CONFLICT,false,false,true,58.84,E4-rr100-r08,false
14,4c09f69307683b0fb788fba25d46fc8493847ffb7561e6d7c80d91f14b858806,MVCC_READ_CONFLICT,false,false,true,89.75,E4-rr100-r08,false
15,0e8a16f894e6f0e94715fad5686393aa4aa8eb64527cf3f4f4290602b60c36c0,MVCC_READ_CONFLICT,false,false,true,65.50,E4-rr100-r08,false
